modul,einheit,zyklus,domaene,kennzahl,wert,art,quelle,hinweis
M479 (S07),Uruguay,2018,sci,P10,314.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5263
M479 (S07),Uruguay,2018,sci,P25,364.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5263
M479 (S07),Uruguay,2018,sci,P50,422.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5263
M479 (S07),Uruguay,2018,sci,P75,487.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5263
M479 (S07),Uruguay,2018,sci,P90,539.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5263
M479 (S07),United States,2018,math,P10,357.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,math,P25,414.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,math,P50,479.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,math,P75,544.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,math,P90,596.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,read,P10,358.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,read,P25,428.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,read,P50,510.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,read,P75,583.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,read,P90,641.8,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,sci,P10,370.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,sci,P25,432.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,sci,P50,502.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,sci,P75,572.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),United States,2018,sci,P90,627.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 4838
M479 (S07),OECD average,2018,math,P10,370.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,math,P25,427.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,math,P50,491.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,math,P75,553.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,math,P90,604.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,read,P10,354.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,read,P25,418.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,read,P50,489.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,read,P75,558.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,read,P90,613.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,sci,P10,364.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,sci,P25,423.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,sci,P50,490.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,sci,P75,555.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),OECD average,2018,sci,P90,608.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 37
M479 (S07),Albania,2022,math,P10,265.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,math,P25,308.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,math,P50,362.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,math,P75,423.8,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,math,P90,480.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,read,P10,259.8,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,read,P25,302.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,read,P50,353.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,read,P75,410.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,read,P90,464.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,sci,P10,276.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,sci,P25,317.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,sci,P50,369.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,sci,P75,426.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),Albania,2022,sci,P90,482.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6129
M479 (S07),United Arab Emirates,2022,math,P10,306.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,math,P25,355.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,math,P50,423.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,math,P75,500.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,math,P90,570.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,read,P10,256.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,read,P25,323.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,read,P50,414.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,read,P75,509.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,read,P90,584.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,sci,P10,296.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,sci,P25,351.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,sci,P50,425.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,sci,P75,510.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),United Arab Emirates,2022,sci,P90,583.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 24600
M479 (S07),Argentina,2022,math,P10,288.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,math,P25,325.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,math,P50,371.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,math,P75,426.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,math,P90,477.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,read,P10,285.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,read,P25,335.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,read,P50,397.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,read,P75,463.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,read,P90,521.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,sci,P10,299.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,sci,P25,342.8,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,sci,P50,398.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,sci,P75,462.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Argentina,2022,sci,P90,520.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 12111
M479 (S07),Australia,2022,math,P10,358.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,math,P25,415.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,math,P50,485.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,math,P75,555.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,math,P90,618.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,read,P10,351.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,read,P25,423.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,read,P50,501.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,read,P75,575.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,read,P90,637.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,sci,P10,365.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,sci,P25,431.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,sci,P50,508.8,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,sci,P75,581.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Australia,2022,sci,P90,645.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 13437
M479 (S07),Austria,2022,math,P10,364.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,math,P25,421.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,math,P50,490.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,math,P75,554.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,math,P90,608.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,read,P10,340.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,read,P25,407.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,read,P50,484.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,read,P75,556.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,read,P90,613.8,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,sci,P10,353.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,sci,P25,416.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,sci,P50,493.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,sci,P75,564.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Austria,2022,sci,P90,622.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6151
M479 (S07),Belgium,2022,math,P10,358.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,math,P25,419.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,math,P50,493.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,math,P75,559.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,math,P90,612.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,read,P10,335.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,read,P25,406.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,read,P50,482.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,read,P75,555.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,read,P90,612.8,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,sci,P10,349.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,sci,P25,419.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,sci,P50,496.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,sci,P75,564.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Belgium,2022,sci,P90,617.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 8286
M479 (S07),Bulgaria,2022,math,P10,300.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,math,P25,346.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,math,P50,410.8,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,math,P75,483.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,math,P90,547.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,read,P10,268.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,read,P25,327.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,read,P50,399.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,read,P75,478.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,read,P90,547.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,sci,P10,300.8,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,sci,P25,351.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,sci,P50,415.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,sci,P75,488.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Bulgaria,2022,sci,P90,549.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6107
M479 (S07),Brazil,2022,math,P10,287.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,math,P25,324.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,math,P50,369.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,math,P75,424.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,math,P90,481.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,read,P10,285.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,read,P25,340.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,read,P50,407.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,read,P75,479.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,read,P90,542.8,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,sci,P10,288.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,sci,P25,337.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,sci,P50,396.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,sci,P75,463.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brazil,2022,sci,P90,530.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 10798
M479 (S07),Brunei Darussalam,2022,math,P10,337.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,math,P25,382.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,math,P50,435.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,math,P75,497.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,math,P90,557.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,read,P10,300.8,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,read,P25,358.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,read,P50,429.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,read,P75,498.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,read,P90,559.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,sci,P10,326.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,sci,P25,378.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,sci,P50,442.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,sci,P75,513.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Brunei Darussalam,2022,sci,P90,572.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 5576
M479 (S07),Canada,2022,math,P10,374.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,math,P25,430.2,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,math,P50,496.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,math,P75,561.9,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,math,P90,619.8,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,read,P10,365.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,read,P25,433.1,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,read,P50,510.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,read,P75,582.3,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,read,P90,642.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,sci,P10,381.7,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,sci,P25,444.6,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,sci,P50,515.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,sci,P75,585.0,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Canada,2022,sci,P90,640.5,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 23073
M479 (S07),Switzerland,2022,math,P10,379.4,COMPUTED_MICRODATA,"OECD PUF via learningtower, gewichtetes Quantil (1 PV)",n = 6829
